0.3102521,0.3227826,0.6889145,0.532367,0.2435979,0.7771714,-0.1419877,0.2719638,0.2547069,0.09537522,0.330039,0.08555933,0.1529614,0.5798863,0.06092856,0.2389677,0.2829468,0.577925,0.4422784,0.4042999,0.4253525,0.7301003,0.3082752,0.5595768,0.3469226,0.1453935,0.5027407,0.6073361,0.3951743,0.1406335,0.5535411,0.1235366,-0.1642863,-0.01318246,0.03449657,0.3511253,0.5974946,0.818296,0.7127423,0.2501896,0.4911678,-0.2573217,0.1987573,0.5202419,0.1957689,0.3044484,0.3127787,0.08915439,0.2279209,0.1205512,0.6586855,0.273477,0.4419803,0.6038475,0.2848429,0.2912893,0.5077644,0.607977,0.6229804,0.6838685,0.1057255,0.3608413,0.4633839,0.4334587,0.1684156,0.8846727,0.3392923,-0.0863137,-0.1223943,0.5749889
-0.05505389,0.3407958,-0.1725809,0.0293454,0.01842075,-0.2250604,-0.1106153,-0.02850201,-0.1148499,-0.02931286,-0.02127464,-0.2286477,-0.04662092,-0.07935104,0.002291564,-0.009047589,-0.0921459,0.09416482,0.1005137,-0.4466101,0.2690026,-0.07457216,0.09546647,-0.03329743,0.07415787,-0.09296142,-0.04415589,-0.1131514,-0.1600138,-0.01010161,0.1086169,0.01295162,0.04243751,-0.03192648,0.1596051,-0.01238065,0.1961854,-0.2041821,0.06026518,-0.01813087,-0.09608786,-0.06258325,0.01138129,-0.004707979,-0.1134109,0.01655931,-0.1771414,-0.02035553,-0.0407755,0.0509859,-0.01384048,0.005670523,0.01956672,0.18827,-0.2489743,0.2229027,-0.09138577,0.1118158,-0.01155133,0.1169137,-0.05671744,0.1358051,-0.1554711,-0.1771436,0.03708787,0.1244434,0.07783408,-0.06863118,-0.1505203,0.3791624
-0.002691021,-0.08956108,0.193029,-0.1932503,0.005335015,-0.1421693,0.06194776,-0.06162694,-0.05875555,-0.02894338,-0.08183951,-0.08054225,-0.101028,-0.1529568,0.0120304,-0.09287078,-0.004021273,-0.1086808,-0.0744112,0.1710277,-0.05696269,-0.1559681,-0.06818705,-0.1084612,-0.08543143,-0.04307681,-0.09822788,-0.1177841,-0.1177293,-0.009410675,-0.08386118,-0.02581759,0.01649846,-0.00770467,-0.02544076,-0.03515489,-0.1286379,-0.1297218,-0.2146109,-0.06994833,-0.1750386,0.04986698,-0.04592292,-0.1184006,-0.006008645,-0.03487875,-0.181865,-0.08819221,-0.1502734,-0.004481776,-0.1426383,-0.03085007,-0.07943339,-0.1773939,-0.1178817,-0.1455142,-0.1520434,-0.1374424,-0.1200971,-0.1494243,0.01094108,-0.1161125,-0.1540163,-0.1521098,0.03648394,-0.1470834,-0.09888804,0.04030171,0.05796503,-0.207749
-0.009062128,-0.08949057,0.05019761,0.3531611,-0.002564756,0.06351034,-0.01041793,0.02937065,-0.2160738,0.01483367,0.05206816,-0.0425391,0.0271758,0.05895432,0.1020619,-0.01696229,-0.01248567,-0.1498954,-0.07342742,-0.131096,0.04399154,0.05663963,-0.2040266,-0.1237389,-0.1951805,-0.006492178,0.1101796,-0.1144549,-0.1255138,-0.1393173,-0.05709911,-0.1271596,0.06430799,0.000126861,-0.3225113,0.01361655,-0.006168681,0.1294492,-0.09319449,0.03446974,-0.05547789,0.01767719,0.03590609,-0.01976367,0.004443803,0.02205298,-0.1242806,0.001963587,0.05364954,0.07493443,0.1368357,0.03300995,-0.1080445,0.1218599,0.1015221,0.05433041,0.09012241,-0.005665878,-0.09662965,-0.08669866,-0.03274025,0.1835427,-0.04052326,-0.07992277,-0.05189839,0.1265654,0.04419872,-0.02708826,-0.06644911,0.01103512
-0.07083203,0.1327368,0.405129,0.2160985,0.3822417,0.06787886,0.02834579,0.108256,0.1598633,0.03744889,0.03775936,0.09261283,-0.06280256,0.2112314,-0.09836116,0.04681521,-0.05815462,0.05758694,0.08185899,-0.02528641,-0.2002394,0.1713326,0.06278847,0.0798033,0.08519442,0.00818963,-0.08921329,-0.04341753,0.1969779,0.006649589,0.1604817,0.08586707,0.01418464,0.01249115,0.2704717,0.00990632,0.1560844,0.4127453,0.2262762,0.1328774,0.1677565,-0.01527329,0.08291079,0.1306385,-0.02196723,0.0828739,0.1448253,0.04081359,0.1408215,-0.08501878,0.1074188,-0.0315411,0.03904212,0.04350858,-0.1493673,0.07377149,0.2705768,0.1847662,0.08609765,0.1325984,0.01303754,-0.03411882,0.08879251,0.1816679,0.04851252,0.1895382,0.1368044,-0.03282991,0.02595562,0.2488356
-0.04222784,-0.1111583,-0.04933684,0.09140184,-0.03939739,0.4113404,-0.0233762,-0.07183071,-0.1469834,-0.05678149,-0.06996482,-0.2096251,-0.03267131,-0.1633135,-0.03101295,-0.05861886,-0.1060883,-0.02896939,0.01774257,-0.06607833,-0.1653468,-0.1680572,-0.03718617,-0.01832754,0.03294089,-0.1546405,-0.1660157,-0.09810252,-0.09434953,-0.1427858,-0.1150681,-0.0800166,0.01499952,-0.01938227,-0.1858417,-0.06379325,-0.1135734,-0.0834624,0.07547838,-0.01164608,-0.1505864,-0.04204766,-0.07037806,-0.2040563,-0.000442623,-0.04997923,-0.2472542,0.04274145,-0.1285428,-0.06875073,-0.1667491,-0.09233266,-0.02860686,-0.1062525,-0.1083148,-0.04849407,-0.1130617,-0.06300598,-0.04616663,0.007064062,-0.1485069,-0.1701805,-0.07720025,-0.04149467,-0.2189635,-0.1800519,-0.1059843,-0.05597126,-0.03281561,-0.1433971
-0.1905577,-0.1882154,-0.1680344,0.1264451,0.07007411,-0.1735318,0.01009397,-0.1283755,0.09170574,-0.09346444,-0.182168,-0.2087894,-0.1797822,-0.1204792,-0.01898195,-0.1180279,-0.2702763,0.08823716,-0.12311,-0.2108408,-0.3419058,-0.02119187,0.1281874,-0.0346452,0.05636612,-0.1341345,-0.1637095,-0.08408614,0.1374488,0.104828,-0.2451307,0.07121573,0.01075186,-0.01329772,-0.4932639,-0.2595632,-0.2484745,-0.2329203,0.05920639,-0.09258643,-0.1464678,0.008057279,-0.1523013,-0.1186532,-0.1026549,-0.1122829,-0.2319284,-0.2355668,-0.1599062,-0.06823984,-0.1775905,-0.2136295,0.140163,-0.4759144,-0.1409351,-0.188035,-0.06725396,0.08389897,-0.008992641,0.05763488,-0.1049333,-0.128235,-0.07302625,0.1392097,0.1568242,-0.3595379,-0.1340659,0.03840363,-0.1205033,-0.4804587
0.1864435,0.1748639,0.4338665,0.399828,0.2282795,0.5862633,0.1291734,0.9593097,0.5368736,0.272399,0.2768637,0.388341,-0.05929311,0.2867609,0.03628679,0.1869163,0.4251384,0.1987073,0.3097597,0.1023023,0.4166231,0.3706293,0.1091818,0.1955148,0.2129188,0.1727693,0.04508273,0.2339026,-0.1536143,0.2126702,0.1646792,0.1151004,-0.06364323,0.1451237,0.2246876,0.3443027,0.2847676,0.4845846,0.5532879,0.3313049,0.7214662,0.1030536,0.5288228,0.7281672,0.1935801,0.2642992,0.535275,0.001587134,0.3815529,0.07487154,0.3970199,0.3540944,0.1974293,0.7606388,-0.4228804,0.4381265,0.2368068,0.2373002,0.3352056,0.5213516,0.1888734,0.1900883,0.1437246,0.02253793,0.1917707,0.2539912,0.3846821,-0.07367287,0.1136415,0.3268449
0.03680153,-0.05776782,0.04706346,0.01331584,-0.007947267,-0.2050616,0.03635708,-0.06120201,0.4475646,-0.05988988,0.01981896,-0.3265853,-0.0656861,-0.1147924,0.00482354,-0.0581989,0.1551246,-0.03381479,0.1274937,-0.7383133,0.3976234,-0.1048686,0.004726811,-0.01815694,0.01643704,-0.08795598,0.1264179,0.004958637,-0.136747,-0.1401131,-0.09315097,-0.03157242,-0.09118821,0.04579063,0.06975748,0.02715106,-0.1128599,0.1170525,-0.009576828,0.01082883,-0.3792267,0.03384396,-0.09920036,-0.09890368,-0.01643142,-0.01824638,-0.4380356,-0.1506802,-0.05645976,0.06193476,-0.07826264,0.0631286,0.002786599,0.104684,-0.6925113,0.01573751,-0.2198158,-0.02720963,0.02187049,-0.05689672,-0.1155762,0.2087211,-0.1617093,-0.1146648,-0.1939388,-0.02313131,-0.0403218,-0.05828019,-0.02081819,0.06031544
-0.05503407,-0.08105915,-0.09295475,-0.3114748,-0.134518,-0.290595,0.0413389,-0.08273861,-0.2437012,0.4829974,-0.1607509,-0.1333519,0.131528,-0.002589892,0.06017483,-0.03456351,-0.2322124,-0.02909238,0.07981772,-0.1630679,0.01008429,-0.2278663,-0.1153451,-0.05614929,-0.03442154,-0.1071278,-0.08583204,-0.2173924,-0.3619314,-0.08031132,-0.08172373,-0.008135695,0.265111,-0.02360111,-0.3451096,-0.1675275,-0.01110759,-0.1610487,-0.4684458,-0.05462295,-0.161087,0.146282,-0.166104,-0.3002605,0.2285587,-0.1479763,-0.1377296,0.000692658,-0.1696733,0.08355156,-0.105228,-0.05829412,-0.03154446,-0.3554033,0.4234662,-0.1580371,-0.1956539,-0.1988831,-0.1205862,-0.2514396,-0.09232674,-0.06149076,-0.1356485,-0.2366666,-0.1633642,-0.1802728,-0.1693834,0.1119929,0.01104201,-0.1074505
